"범죄별","범행연령별","항목","단위","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"청소년보호법","61~70세","범죄자 연령[명]","명","954","941","1099","1207","1288","1338","944",
"청소년보호법","71세이상","범죄자 연령[명]","명","315","300","298","357","397","371","314",
"총포·도검·화약류등의안전관리에관한법률","계","범죄자 연령[명]","명","443","254","55","431","411","463","402",
"총포·도검·화약류등의안전관리에관한법률","14세미만","범죄자 연령[명]","명","-","-","","","","","",
"총포·도검·화약류등의안전관리에관한법률","14세","범죄자 연령[명]","명","-","-","","1","-","1","1",
"총포·도검·화약류등의안전관리에관한법률","15세","범죄자 연령[명]","명","1","1","","1","1","-","-",
"총포·도검·화약류등의안전관리에관한법률","16세","범죄자 연령[명]","명","1","1","","3","2","1","1",
"총포·도검·화약류등의안전관리에관한법률","17세","범죄자 연령[명]","명","2","-","","5","-","5","-",
"총포·도검·화약류등의안전관리에관한법률","18세","범죄자 연령[명]","명","3","1","","1","4","3","3",
"총포·도검·화약류등의안전관리에관한법률","19세","범죄자 연령[명]","명","3","1","","4","4","3","2",
"총포·도검·화약류등의안전관리에관한법률","20세","범죄자 연령[명]","명","2","5","1","2","3","6","2",
"총포·도검·화약류등의안전관리에관한법률","21세","범죄자 연령[명]","명","3","1","","1","1","-","2",
"총포·도검·화약류등의안전관리에관한법률","22세","범죄자 연령[명]","명","1","1","","1","4","3","6",
"총포·도검·화약류등의안전관리에관한법률","23세","범죄자 연령[명]","명","-","5","2","1","2","6","6",
"총포·도검·화약류등의안전관리에관한법률","24세","범죄자 연령[명]","명","3","3","","6","1","1","3",
"총포·도검·화약류등의안전관리에관한법률","25세","범죄자 연령[명]","명","4","4","1","1","1","7","4",
"총포·도검·화약류등의안전관리에관한법률","26~30세","범죄자 연령[명]","명","12","8","4","26","16","23","20",
"총포·도검·화약류등의안전관리에관한법률","31~35세","범죄자 연령[명]","명","33","20","1","28","19","20","12",
"총포·도검·화약류등의안전관리에관한법률","36~40세","범죄자 연령[명]","명","38","21","10","29","38","39","30",
"총포·도검·화약류등의안전관리에관한법률","41~45세","범죄자 연령[명]","명","80","24","6","51","55","56","52",
"총포·도검·화약류등의안전관리에관한법률","46~50세","범죄자 연령[명]","명","68","31","8","54","63","71","59",
"총포·도검·화약류등의안전관리에관한법률","51~55세","범죄자 연령[명]","명","71","42","8","57","65","72","48",
"총포·도검·화약류등의안전관리에관한법률","56~60세","범죄자 연령[명]","명","59","33","7","59","48","43","60",
"총포·도검·화약류등의안전관리에관한법률","61~70세","범죄자 연령[명]","명","44","29","6","75","56","72","69",
"총포·도검·화약류등의안전관리에관한법률","71세이상","범죄자 연령[명]","명","13","12","1","25","28","28","22",
"최저임금법","계","범죄자 연령[명]","명","294","328","390","482","487","462","374",
"최저임금법","14세미만","범죄자 연령[명]","명","-","-","","","","","",
"최저임금법","14세","범죄자 연령[명]","명","-","-","","-","-","-","-",
"최저임금법","15세","범죄자 연령[명]","명","-","-","","-","-","-","-",
"최저임금법","16세","범죄자 연령[명]","명","-","-","","-","-","-","-",
"최저임금법","17세","범죄자 연령[명]","명","-","-","","-","-","-","-",
"최저임금법","18세","범죄자 연령[명]","명","-","-","","-","-","-","-",
"최저임금법","19세","범죄자 연령[명]","명","-","-","","-","-","-","-",
"최저임금법","20세","범죄자 연령[명]","명","-","-","","-","-","-","-",
"최저임금법","21세","범죄자 연령[명]","명","-","1","","-","1","-","-",
"최저임금법","22세","범죄자 연령[명]","명","-","-","","2","-","-","-",
"최저임금법","23세","범죄자 연령[명]","명","-","1","","1","-","-","-",
"최저임금법","24세","범죄자 연령[명]","명","-","-","1","-","2","1","-",
"최저임금법","25세","범죄자 연령[명]","명","1","1","1","2","1","-","-",
"최저임금법","26~30세","범죄자 연령[명]","명","3","8","10","11","15","12","4",
"최저임금법","31~35세","범죄자 연령[명]","명","17","23","35","28","35","19","23",
"최저임금법","36~40세","범죄자 연령[명]","명","38","33","44","47","43","66","39",
"최저임금법","41~45세","범죄자 연령[명]","명","39","42","46","48","41","51","37",
"최저임금법","46~50세","범죄자 연령[명]","명","35","52","54","67","78","71","48",
"최저임금법","51~55세","범죄자 연령[명]","명","48","43","61","81","69","68","46",
"최저임금법","56~60세","범죄자 연령[명]","명","30","46","60","73","83","64","63",
"최저임금법","61~70세","범죄자 연령[명]","명","43","38","53","78","79","67","66",
"최저임금법","71세이상","범죄자 연령[명]","명","25","29","21","28","27","34","39",
"축산물위생관리법","계","범죄자 연령[명]","명","1870","1934","1546","642","576","342","302",
"축산물위생관리법","14세미만","범죄자 연령[명]","명","-","-","","","","","",
"축산물위생관리법","14세","범죄자 연령[명]","명","-","-","","-","-","-","-",
"축산물위생관리법","15세","범죄자 연령[명]","명","1","-","","-","-","-","-",
"축산물위생관리법","16세","범죄자 연령[명]","명","-","-","","-","-","-","-",
"축산물위생관리법","17세","범죄자 연령[명]","명","-","-","","-","-","-","-",
"축산물위생관리법","18세","범죄자 연령[명]","명","-","-","","-","-","-","-",
"축산물위생관리법","19세","범죄자 연령[명]","명","-","-","","-","-","-","-",
"축산물위생관리법","20세","범죄자 연령[명]","명","2","-","","-","-","-","-",
"축산물위생관리법","21세","범죄자 연령[명]","명","1","-","","2","-","-","-",
"축산물위생관리법","22세","범죄자 연령[명]","명","2","2","1","-","-","-","-",
"축산물위생관리법","23세","범죄자 연령[명]","명","2","4","","1","2","-","-",
"축산물위생관리법","24세","범죄자 연령[명]","명","3","1","5","-","-","-","-",
"축산물위생관리법","25세","범죄자 연령[명]","명","6","5","7","3","-","1","1",
"축산물위생관리법","26~30세","범죄자 연령[명]","명","39","60","43","26","13","7","15",
"축산물위생관리법","31~35세","범죄자 연령[명]","명","138","140","125","62","41","13","18",
"축산물위생관리법","36~40세","범죄자 연령[명]","명","202","209","178","74","66","54","34",
"축산물위생관리법","41~45세","범죄자 연령[명]","명","302","285","222","104","88","37","34",
"축산물위생관리법","46~50세","범죄자 연령[명]","명","345","331","287","94","106","60","29",
"축산물위생관리법","51~55세","범죄자 연령[명]","명","315","313","225","90","79","48","41",
"축산물위생관리법","56~60세","범죄자 연령[명]","명","218","267","219","87","81","55","50",
"축산물위생관리법","61~70세","범죄자 연령[명]","명","217","225","161","81","80","50","61",
"축산물위생관리법","71세이상","범죄자 연령[명]","명","41","46","33","14","18","12","14",
"출입국관리법","계","범죄자 연령[명]","명","2220","3205","3170","3675","4930","3862","1769",
"출입국관리법","14세미만","범죄자 연령[명]","명","-","-","","","","","",
"출입국관리법","14세","범죄자 연령[명]","명","-","-","","-","-","-","-",
"출입국관리법","15세","범죄자 연령[명]","명","1","-","","-","-","-","-",
"출입국관리법","16세","범죄자 연령[명]","명","2","-","1","-","1","-","-",
"출입국관리법","17세","범죄자 연령[명]","명","5","-","2","1","1","2","-",
"출입국관리법","18세","범죄자 연령[명]","명","2","2","6","5","6","14","-",
"출입국관리법","19세","범죄자 연령[명]","명","2","20","9","10","18","75","5",
"출입국관리법","20세","범죄자 연령[명]","명","8","36","14","22","49","48","19",
"출입국관리법","21세","범죄자 연령[명]","명","15","32","20","30","44","68","24",
"출입국관리법","22세","범죄자 연령[명]","명","13","53","16","33","64","64","34",
"출입국관리법","23세","범죄자 연령[명]","명","13","57","39","45","76","76","33",
"출입국관리법","24세","범죄자 연령[명]","명","24","56","43","48","85","94","37",
"출입국관리법","25세","범죄자 연령[명]","명","20","62","53","62","99","106","46",
"출입국관리법","26~30세","범죄자 연령[명]","명","169","332","270","330","496","513","258",
"출입국관리법","31~35세","범죄자 연령[명]","명","209","396","340","393","582","489","267",
"출입국관리법","36~40세","범죄자 연령[명]","명","231","360","434","480","742","502","214",
"출입국관리법","41~45세","범죄자 연령[명]","명","318","379","402","480","627","461","176",
"출입국관리법","46~50세","범죄자 연령[명]","명","372","484","458","513","674","442","187",
"출입국관리법","51~55세","범죄자 연령[명]","명","365","420","426","479","500","328","168",
"출입국관리법","56~60세","범죄자 연령[명]","명","230","271","323","368","450","280","137",
"출입국관리법","61~70세","범죄자 연령[명]","명","140","142","212","263","324","200","95",
"출입국관리법","71세이상","범죄자 연령[명]","명","18","27","35","36","37","23","16",
"통신비밀보호법","계","범죄자 연령[명]","명","203","249","242","361","379","367","357",
"통신비밀보호법","14세미만","범죄자 연령[명]","명","-","-","","","","","",
"통신비밀보호법","14세","범죄자 연령[명]","명","-","-","","-","-","2","-",
"통신비밀보호법","15세","범죄자 연령[명]","명","-","1","","1","-","1","-",
"통신비밀보호법","16세","범죄자 연령[명]","명","-","-","","-","-","-","1",
"통신비밀보호법","17세","범죄자 연령[명]","명","-","-","","-","-","-","1",
"통신비밀보호법","18세","범죄자 연령[명]","명","-","-","","-","-","-","1",
"통신비밀보호법","19세","범죄자 연령[명]","명","-","-","2","1","2","-","1",
"통신비밀보호법","20세","범죄자 연령[명]","명","2","-","","-","-","1","-",
"통신비밀보호법","21세","범죄자 연령[명]","명","-","1","","2","4","1","-",
"통신비밀보호법","22세","범죄자 연령[명]","명","-","-","","-","3","-","1",
"통신비밀보호법","23세","범죄자 연령[명]","명","-","-","3","3","4","1","-",
"통신비밀보호법","24세","범죄자 연령[명]","명","2","3","","2","3","4","4",
"통신비밀보호법","25세","범죄자 연령[명]","명","1","5","2","3","5","2","3",
